연도,월,날,시간,강수,기온,습도,풍속
2023,6,21,8.0,0.0,22.299999,79.0,1.9
2023,6,21,9.0,0.0,22.299999,79.0,1.6
2023,6,21,10.0,0.0,22.299999,78.0,2.2
2023,6,21,11.0,0.0,21.9,76.0,2.3
2023,6,21,12.0,0.0,21.799999,75.0,1.5
2023,6,21,13.0,0.0,21.4,71.0,2.6
2023,6,21,14.0,0.0,21.1,72.0,1.6
2023,6,21,15.0,0.0,21.0,72.0,0.8
2023,6,21,16.0,0.0,20.799999,74.0,0.6
2023,6,21,17.0,0.0,20.700001,73.0,1.5
2023,6,21,18.0,0.0,20.5,71.0,1.0
2023,6,21,19.0,0.0,19.9,78.0,0.5
2023,6,21,20.0,0.0,20.299999,76.0,0.4
2023,6,21,21.0,0.0,21.6,68.0,1.4
2023,6,21,22.0,0.0,22.6,66.0,2.2
2023,6,21,23.0,0.0,23.1,63.0,2.3
2023,6,22,0.0,0.0,24.299999,57.0,1.9
2023,6,22,1.0,0.0,24.299999,59.0,2.5
2023,6,22,2.0,0.0,25.299999,58.0,1.8
2023,6,22,3.0,0.0,26.200001,57.0,2.5
2023,6,22,4.0,0.0,27.0,54.0,1.9
2023,6,22,5.0,0.0,26.1,57.0,2.5
2023,6,22,6.0,0.0,26.0,60.0,3.1
2023,6,22,7.0,0.0,23.9,67.0,3.4
2023,6,22,8.0,0.0,22.9,75.0,2.1
2023,6,22,9.0,0.0,22.4,79.0,2.3
2023,6,22,10.0,0.0,21.6,83.0,3.1
2023,6,22,11.0,0.0,21.799999,84.0,1.6
2023,6,22,12.0,0.0,21.799999,84.0,2.5
2023,6,22,13.0,0.0,21.200001,86.0,1.8
2023,6,22,14.0,0.0,21.0,88.0,0.8
2023,6,22,15.0,0.0,20.9,88.0,0.7
2023,6,22,16.0,0.0,20.9,87.0,0.8
2023,6,22,17.0,0.0,20.299999,89.0,2.0
2023,6,22,18.0,0.0,20.200001,91.0,1.9
2023,6,22,19.0,0.0,20.799999,88.0,0.2
2023,6,22,20.0,0.0,21.0,87.0,0.7
2023,6,22,21.0,0.0,21.299999,85.0,0.9
2023,6,22,22.0,0.0,22.299999,80.0,1.3
2023,6,22,23.0,0.0,23.1,77.0,1.6
2023,6,23,0.0,0.0,24.1,71.0,1.5
2023,6,23,1.0,0.0,25.4,67.0,1.0
2023,6,23,2.0,0.0,28.299999,56.0,1.7
2023,6,23,3.0,0.0,28.4,54.0,1.9
2023,6,23,4.0,0.0,27.9,53.0,1.4
2023,6,23,5.0,0.0,28.700001,51.0,1.6
2023,6,23,6.0,0.0,28.799999,58.0,2.2
2023,6,23,7.0,0.0,27.799999,61.0,2.0
2023,6,23,8.0,0.0,28.1,60.0,1.7
2023,6,23,9.0,0.0,27.299999,65.0,1.9
2023,6,23,10.0,0.0,26.799999,66.0,0.8
2023,6,23,11.0,0.0,25.9,71.0,1.2
2023,6,23,12.0,0.0,25.4,73.0,0.9
2023,6,23,13.0,0.0,24.6,77.0,0.8
2023,6,23,14.0,-1.0,-50.0,-1.0,-1.0
2023,6,23,15.0,0.0,24.0,80.0,0.1
2023,6,23,16.0,0.0,24.200001,74.0,1.6
2023,6,23,17.0,0.0,23.299999,76.0,0.9
2023,6,23,18.0,0.0,22.9,81.0,0.3
2023,6,23,19.0,0.0,22.6,82.0,0.6
2023,6,23,20.0,0.0,23.4,77.0,0.3
2023,6,23,21.0,0.0,24.700001,71.0,1.5
2023,6,23,22.0,0.0,25.1,71.0,2.8
2023,6,23,23.0,0.0,25.9,68.0,2.6
2023,6,24,0.0,0.0,27.4,64.0,2.8
2023,6,24,1.0,0.0,28.700001,59.0,1.4
2023,6,24,2.0,0.0,29.6,55.0,1.8
2023,6,24,3.0,0.0,30.5,53.0,2.2
2023,6,24,4.0,0.0,32.099998,49.0,1.6
2023,6,24,5.0,0.0,31.4,47.0,1.1
2023,6,24,6.0,0.0,31.799999,46.0,1.4
2023,6,24,7.0,0.0,29.9,53.0,2.4
2023,6,24,8.0,0.0,29.6,53.0,2.3
2023,6,24,9.0,0.0,29.0,56.0,1.7
2023,6,24,10.0,0.0,28.1,63.0,2.0
2023,6,24,11.0,0.0,27.1,68.0,1.1
2023,6,24,12.0,0.0,26.9,69.0,1.7
2023,6,24,13.0,0.0,26.200001,69.0,1.5
2023,6,24,14.0,0.0,25.700001,71.0,0.6
2023,6,24,15.0,0.0,25.700001,71.0,0.6
2023,6,24,16.0,0.0,23.799999,75.0,1.8
2023,6,24,17.0,0.0,24.200001,73.0,0.7
2023,6,24,18.0,0.0,24.1,74.0,0.4
2023,6,24,19.0,0.0,23.6,76.0,1.4
2023,6,24,20.0,0.0,24.0,75.0,1.0
2023,6,24,21.0,0.0,25.6,69.0,0.4
2023,6,24,22.0,0.0,26.5,67.0,1.3
2023,6,24,23.0,0.0,28.299999,61.0,1.5
2023,6,25,0.0,0.0,29.6,58.0,2.1
2023,6,25,1.0,0.0,31.0,54.0,2.5
2023,6,25,2.0,0.0,31.299999,49.0,2.7
2023,6,25,3.0,0.0,31.799999,47.0,2.6
2023,6,25,4.0,0.0,32.299999,45.0,3.0
2023,6,25,5.0,0.0,33.0,41.0,2.4
2023,6,25,6.0,0.0,32.599998,44.0,2.5
2023,6,25,7.0,0.0,31.6,47.0,1.9
2023,6,25,8.0,0.0,31.0,51.0,1.8
2023,6,25,9.0,0.0,30.700001,48.0,2.5
2023,6,25,10.0,0.0,30.299999,47.0,4.0
2023,6,25,11.0,0.0,29.6,48.0,3.7
2023,6,25,12.0,0.0,29.0,50.0,2.4
2023,6,25,13.0,0.0,28.5,54.0,3.4
2023,6,25,14.0,0.0,27.799999,56.0,2.8
2023,6,25,15.0,0.0,27.299999,53.0,3.8
2023,6,25,16.0,0.0,26.799999,55.0,2.7
2023,6,25,17.0,0.0,26.1,59.0,3.3
2023,6,25,18.0,0.0,23.799999,75.0,2.7
2023,6,25,19.0,3.5,22.6,86.0,2.2
2023,6,25,20.0,6.0,22.6,88.0,2.5
2023,6,25,21.0,0.5,23.0,87.0,2.5
2023,6,25,22.0,0.0,23.6,85.0,4.7
2023,6,25,23.0,0.0,24.4,82.0,5.5
2023,6,26,0.0,0.5,24.5,84.0,4.7
2023,6,26,1.0,0.0,25.0,81.0,3.4
2023,6,26,2.0,0.0,25.299999,79.0,2.6
2023,6,26,3.0,0.0,25.200001,83.0,3.4
2023,6,26,4.0,5.0,24.0,93.0,2.6
2023,6,26,5.0,0.5,24.799999,90.0,2.2
2023,6,26,6.0,0.5,25.9,84.0,3.0
2023,6,26,7.0,0.0,26.5,77.0,-1.0
2023,6,26,8.0,0.0,25.200001,82.0,2.7
2023,6,26,9.0,1.5,24.299999,90.0,2.1
2023,6,26,10.0,0.0,24.4,90.0,2.2
2023,6,26,11.0,0.0,24.5,90.0,2.6
2023,6,26,12.0,3.5,23.799999,93.0,2.7
2023,6,26,13.0,2.5,23.799999,91.0,3.0
2023,6,26,14.0,0.0,23.4,91.0,2.9
2023,6,26,15.0,0.0,23.4,91.0,3.4
2023,6,26,16.0,1.5,21.9,91.0,2.9
2023,6,26,17.0,0.0,21.9,91.0,3.1
2023,6,26,18.0,0.0,21.799999,89.0,2.8
2023,6,26,19.0,0.0,21.6,90.0,3.0
2023,6,26,20.0,0.0,21.700001,88.0,2.7
2023,6,26,21.0,0.0,21.6,88.0,2.3
2023,6,26,22.0,0.0,23.1,81.0,2.6
2023,6,26,23.0,0.0,24.700001,71.0,2.1
2023,6,27,0.0,0.0,26.200001,63.0,2.8
2023,6,27,1.0,0.0,27.200001,64.0,3.4
2023,6,27,2.0,0.0,28.4,56.0,2.7
2023,6,27,3.0,0.0,28.700001,52.0,3.3
2023,6,27,4.0,0.0,29.6,48.0,2.5
2023,6,27,5.0,0.0,28.9,47.0,2.3
2023,6,27,6.0,0.0,28.9,53.0,1.5
2023,6,27,7.0,0.0,29.5,47.0,2.1
2023,6,27,8.0,0.0,29.5,50.0,1.6
2023,6,27,9.0,0.0,28.6,53.0,2.2
2023,6,27,10.0,0.0,27.1,63.0,2.0
2023,6,27,11.0,0.0,26.1,66.0,1.1
2023,6,27,12.0,0.0,25.700001,74.0,2.0
2023,6,27,13.0,0.0,24.9,83.0,1.3
2023,6,27,14.0,0.0,24.799999,83.0,2.7
2023,6,27,15.0,0.0,24.799999,83.0,2.7
2023,6,27,16.0,0.0,24.1,85.0,1.2
2023,6,27,17.0,0.0,24.200001,85.0,2.3
2023,6,27,18.0,0.0,24.1,86.0,2.4
2023,6,27,19.0,0.0,24.0,87.0,0.5
2023,6,27,20.0,0.0,24.4,78.0,2.3
2023,6,27,21.0,0.0,25.0,75.0,3.0
2023,6,27,22.0,0.0,25.9,69.0,2.9
2023,6,27,23.0,0.0,26.9,67.0,2.3
2023,6,28,0.0,0.0,28.1,62.0,2.0
2023,6,28,1.0,0.0,28.700001,61.0,2.5
2023,6,28,2.0,0.0,28.299999,62.0,3.8
2023,6,28,3.0,0.0,28.5,67.0,2.8
2023,6,28,4.0,0.0,29.5,61.0,2.9
2023,6,28,5.0,0.0,29.4,62.0,3.2
2023,6,28,6.0,0.0,29.200001,63.0,3.2
2023,6,28,7.0,0.0,28.0,69.0,2.8
2023,6,28,8.0,0.0,25.799999,81.0,2.5
2023,6,28,9.0,0.0,25.799999,81.0,1.7
2023,6,28,10.0,0.0,25.799999,81.0,2.0
2023,6,28,11.0,0.0,25.4,85.0,3.3
2023,6,28,12.0,0.0,25.299999,87.0,2.6
2023,6,28,13.0,0.0,25.299999,87.0,2.4
2023,6,28,14.0,0.0,25.4,87.0,2.2
2023,6,28,15.0,0.0,25.4,88.0,2.2
2023,6,28,16.0,0.0,25.4,88.0,1.7
2023,6,28,17.0,0.0,24.799999,92.0,1.7
2023,6,28,18.0,0.0,24.799999,92.0,1.7
2023,6,28,19.0,0.0,25.200001,89.0,1.4
2023,6,28,20.0,0.0,25.5,87.0,0.7
2023,6,28,21.0,0.0,25.700001,86.0,2.1
2023,6,28,22.0,0.0,25.799999,84.0,2.9
2023,6,28,23.0,4.0,25.299999,89.0,2.2
2023,6,29,0.0,3.0,25.0,89.0,3.8
2023,6,29,1.0,24.5,23.299999,94.0,1.9
2023,6,29,2.0,6.0,24.299999,94.0,1.9
2023,6,29,3.0,1.5,25.1,91.0,4.5
2023,6,29,4.0,3.5,24.299999,92.0,3.6
2023,6,29,5.0,15.0,23.1,95.0,2.4
2023,6,29,6.0,6.0,23.5,95.0,0.8
2023,6,29,7.0,0.0,23.700001,93.0,3.0
2023,6,29,8.0,0.0,23.9,95.0,2.5
2023,6,29,9.0,0.0,23.799999,95.0,2.5
2023,6,29,10.0,0.5,23.6,95.0,2.1
2023,6,29,11.0,0.0,23.4,96.0,2.1
2023,6,29,12.0,0.0,23.299999,96.0,1.6
2023,6,29,13.0,0.0,23.200001,97.0,2.5
2023,6,29,14.0,0.0,23.299999,97.0,1.8
2023,6,29,15.0,0.0,23.200001,97.0,1.2
2023,6,29,16.0,0.5,23.1,97.0,1.6
2023,6,29,17.0,0.0,23.200001,97.0,2.6
2023,6,29,18.0,0.0,23.4,97.0,1.3
2023,6,29,19.0,0.0,23.5,95.0,2.1
2023,6,29,20.0,0.0,23.5,95.0,1.2
2023,6,29,21.0,0.0,23.4,95.0,1.2
2023,6,29,22.0,0.0,24.0,93.0,0.8
2023,6,29,23.0,0.0,26.5,80.0,1.8
2023,6,30,0.0,0.0,28.6,71.0,1.5
2023,6,30,1.0,0.0,27.299999,76.0,1.9
2023,6,30,2.0,0.0,27.6,75.0,1.5
2023,6,30,3.0,0.0,27.6,76.0,0.8
2023,6,30,4.0,0.0,27.9,76.0,1.6
2023,6,30,5.0,0.0,28.9,69.0,0.5
2023,6,30,6.0,0.0,27.700001,73.0,2.5
2023,6,30,7.0,0.0,27.799999,73.0,1.7
2023,6,30,8.0,0.0,28.0,71.0,1.9
2023,6,30,9.0,0.0,27.5,73.0,1.5
2023,6,30,10.0,0.0,26.6,77.0,1.5
2023,6,30,11.0,0.0,26.0,77.0,1.6
2023,6,30,12.0,0.0,25.700001,79.0,1.4
2023,6,30,13.0,0.0,25.0,81.0,1.3
2023,6,30,14.0,0.0,24.700001,84.0,0.8
2023,6,30,15.0,0.0,24.200001,87.0,1.0
2023,6,30,16.0,0.0,23.9,88.0,0.1
2023,6,30,17.0,0.0,23.9,88.0,0.4
2023,6,30,18.0,0.0,23.6,89.0,0.6
2023,7,30,19.0,0.0,23.6,89.0,0.5
2023,7,30,20.0,0.0,24.200001,88.0,0.4
2023,7,30,21.0,0.0,25.700001,80.0,1.4
2023,7,30,22.0,0.0,26.799999,75.0,1.6
2023,7,30,23.0,0.0,28.299999,70.0,1.5
2023,7,1,0.0,0.0,28.799999,67.0,1.2
2023,7,1,1.0,0.0,31.5,58.0,1.3
2023,7,1,2.0,0.0,31.200001,57.0,1.6
2023,7,1,3.0,0.0,32.200001,59.0,2.3
2023,7,1,4.0,0.0,32.200001,59.0,2.6
2023,7,1,5.0,0.0,32.400002,58.0,2.5
2023,7,1,6.0,0.0,31.700001,61.0,3.2
2023,7,1,7.0,0.0,30.700001,63.0,2.8
2023,7,1,8.0,0.0,30.299999,64.0,2.6
2023,7,1,9.0,0.0,28.799999,67.0,2.2
2023,7,1,10.0,0.0,28.0,70.0,2.0
2023,7,1,11.0,0.0,27.0,73.0,2.0
2023,7,1,12.0,0.0,26.700001,73.0,1.5
2023,7,1,13.0,0.0,26.0,76.0,1.7
2023,7,1,14.0,0.0,24.700001,84.0,2.0
2023,7,1,15.0,0.0,24.299999,86.0,1.1
2023,7,1,16.0,0.0,23.9,86.0,2.3
2023,7,1,17.0,0.0,23.5,88.0,1.1
2023,7,1,18.0,0.0,23.299999,89.0,2.0
2023,7,1,19.0,0.0,23.1,89.0,1.0
2023,7,1,20.0,0.0,23.200001,89.0,1.6
2023,7,1,21.0,0.0,23.5,87.0,1.3
2023,7,1,22.0,0.0,24.9,81.0,0.5
2023,7,1,23.0,0.0,26.0,77.0,0.9
2023,7,2,0.0,0.0,26.9,72.0,0.6
2023,7,2,1.0,0.0,27.799999,69.0,1.3
2023,7,2,2.0,0.0,28.700001,68.0,1.6
2023,7,2,3.0,0.0,28.0,71.0,1.8
2023,7,2,4.0,0.0,28.5,70.0,1.5
2023,7,2,5.0,0.0,29.799999,60.0,1.9
2023,7,2,6.0,0.0,30.9,58.0,1.5
2023,7,2,7.0,0.0,31.0,58.0,1.3
2023,7,2,8.0,0.0,30.200001,63.0,1.9
2023,7,2,9.0,0.0,29.4,68.0,1.6
2023,7,2,10.0,0.0,28.1,73.0,2.3
2023,7,2,11.0,0.0,27.700001,76.0,1.4
2023,7,2,12.0,0.0,26.799999,79.0,1.1
2023,7,2,13.0,0.0,26.5,81.0,0.9
2023,7,2,14.0,0.0,26.0,84.0,0.9
2023,7,2,15.0,0.0,25.700001,85.0,0.4
2023,7,2,16.0,0.0,25.700001,85.0,1.4
2023,7,2,17.0,0.0,25.4,86.0,0.8
2023,7,2,18.0,0.0,25.1,87.0,1.4
2023,7,2,19.0,0.0,24.799999,88.0,1.5
2023,7,2,20.0,0.0,25.299999,87.0,1.6
2023,7,2,21.0,0.0,26.1,83.0,0.8
2023,7,2,22.0,0.0,27.9,76.0,1.6
2023,7,2,23.0,0.0,28.799999,70.0,2.0
2023,7,3,0.0,0.0,30.6,64.0,1.1
2023,7,3,1.0,0.0,31.799999,57.0,1.2
2023,7,3,2.0,0.0,33.299999,52.0,1.7
2023,7,3,3.0,0.0,34.299999,44.0,1.9
2023,7,3,4.0,0.0,34.900002,44.0,2.8
2023,7,3,5.0,0.0,34.5,45.0,2.8
2023,7,3,6.0,0.0,34.200001,43.0,1.9
2023,7,3,7.0,0.0,33.700001,50.0,2.7
2023,7,3,8.0,0.0,32.5,56.0,2.0
2023,7,3,9.0,0.0,30.200001,66.0,2.4
2023,7,3,10.0,0.0,28.799999,70.0,2.4
2023,7,3,11.0,0.0,28.200001,72.0,1.1
2023,7,3,12.0,0.0,27.9,73.0,1.8
2023,7,3,13.0,0.0,27.5,75.0,2.2
2023,7,3,14.0,0.0,27.5,74.0,0.7
2023,7,3,15.0,0.0,27.1,76.0,1.4
2023,7,3,16.0,0.0,26.200001,81.0,1.9
2023,7,3,17.0,0.0,25.299999,87.0,1.0
2023,7,3,18.0,0.0,25.200001,87.0,1.2
2023,7,3,19.0,0.0,25.5,86.0,1.1
2023,7,3,20.0,0.0,25.9,83.0,0.9
2023,7,3,21.0,0.0,26.5,80.0,0.9
2023,7,3,22.0,0.0,27.4,75.0,2.8
2023,7,3,23.0,0.0,27.6,75.0,2.5
2023,7,4,0.0,0.0,28.6,71.0,2.1
2023,7,4,1.0,0.0,28.9,67.0,3.2
2023,7,4,2.0,0.0,29.4,64.0,4.3
2023,7,4,3.0,0.0,26.700001,81.0,3.2
2023,7,4,4.0,1.5,25.4,90.0,3.2
2023,7,4,5.0,6.5,24.799999,93.0,3.4
2023,7,4,6.0,3.5,25.200001,91.0,2.5
2023,7,4,7.0,0.5,25.5,88.0,3.9
2023,7,4,8.0,2.5,24.9,91.0,3.6
2023,7,4,9.0,17.0,24.6,94.0,2.9
2023,7,4,10.0,25.0,24.6,94.0,3.1
2023,7,4,11.0,1.0,24.700001,92.0,4.1
2023,7,4,12.0,0.5,24.799999,92.0,3.1
2023,7,4,13.0,0.5,25.0,91.0,4.3
2023,7,4,14.0,2.0,24.700001,93.0,4.3
2023,7,4,15.0,11.5,24.5,95.0,3.3
2023,7,4,16.0,0.0,25.299999,91.0,3.3
2023,7,4,17.0,0.5,24.4,89.0,4.5
2023,7,4,18.0,0.0,23.299999,91.0,4.0
2023,7,4,19.0,0.0,22.6,88.0,3.4
2023,7,4,20.0,0.0,22.4,89.0,3.9
2023,7,4,21.0,0.0,22.1,89.0,3.4
2023,7,4,22.0,0.0,22.5,85.0,2.7
2023,7,4,23.0,0.0,23.200001,81.0,2.9
2023,7,5,0.0,0.0,24.299999,76.0,2.5
2023,7,5,1.0,0.0,24.799999,73.0,3.3
2023,7,5,2.0,0.0,25.799999,69.0,2.9
2023,7,5,3.0,0.0,26.5,68.0,3.3
2023,7,5,4.0,0.0,26.299999,68.0,3.1
2023,7,5,5.0,0.0,26.799999,64.0,2.7
2023,7,5,6.0,0.0,25.6,71.0,4.7
2023,7,5,7.0,0.0,24.9,76.0,3.9
2023,7,5,8.0,0.0,25.0,76.0,3.4
2023,7,5,9.0,0.0,24.5,76.0,2.9
2023,7,5,10.0,0.0,24.0,81.0,2.7
2023,7,5,11.0,0.0,24.0,80.0,3.1
2023,7,5,12.0,0.0,23.799999,80.0,3.5
2023,7,5,13.0,0.0,23.700001,79.0,3.5
2023,7,5,14.0,0.0,23.4,82.0,3.5
2023,7,5,15.0,0.0,23.299999,83.0,3.2
2023,7,5,16.0,0.0,23.4,83.0,2.8
2023,7,5,17.0,0.0,23.299999,83.0,2.8
2023,7,5,18.0,0.0,23.6,79.0,3.0
2023,7,5,19.0,0.0,23.700001,77.0,3.7
2023,7,5,20.0,0.0,24.1,76.0,3.2
2023,7,5,21.0,0.0,24.799999,74.0,4.1
2023,7,5,22.0,0.0,25.9,71.0,3.4
2023,7,5,23.0,0.0,27.4,68.0,4.0
2023,7,6,0.0,0.0,29.200001,63.0,3.1
2023,7,6,1.0,0.0,29.9,59.0,3.8
2023,7,6,2.0,0.0,31.299999,56.0,4.2
2023,7,6,3.0,0.0,31.9,55.0,3.4
2023,7,6,4.0,0.0,31.799999,54.0,3.7
2023,7,6,5.0,0.0,31.1,56.0,3.0
2023,7,6,6.0,0.0,30.799999,57.0,3.5
2023,7,6,7.0,0.0,31.799999,57.0,2.8
2023,7,6,8.0,0.0,30.0,59.0,2.8
2023,7,6,9.0,0.0,29.4,62.0,2.8
2023,7,6,10.0,0.0,28.299999,66.0,1.7
2023,7,6,11.0,0.0,27.700001,69.0,1.1
2023,7,6,12.0,0.0,27.299999,65.0,1.3
2023,7,6,13.0,0.0,27.1,62.0,0.9
2023,7,6,14.0,0.0,26.700001,63.0,0.6
2023,7,6,15.0,0.0,26.200001,65.0,0.5
2023,7,6,16.0,0.0,25.799999,68.0,0.9
2023,7,6,17.0,0.0,25.0,72.0,1.8
2023,7,6,18.0,0.0,25.0,73.0,1.3
2023,7,6,19.0,0.0,24.9,73.0,0.4
2023,7,6,20.0,0.0,24.6,79.0,1.3
2023,7,6,21.0,0.0,24.799999,81.0,1.3
2023,7,6,22.0,0.0,25.9,75.0,0.6
2023,7,6,23.0,0.0,27.700001,65.0,1.1
2023,7,7,0.0,0.0,28.9,57.0,1.5
2023,7,7,1.0,0.0,30.5,48.0,1.8
2023,7,7,2.0,0.0,32.0,46.0,2.3
2023,7,7,3.0,0.0,31.5,49.0,3.4
2023,7,7,4.0,0.0,31.0,43.0,4.1
2023,7,7,5.0,0.0,31.6,47.0,3.7
2023,7,7,6.0,0.0,30.1,49.0,5.2
2023,7,7,7.0,0.0,29.200001,45.0,3.7
2023,7,7,8.0,0.0,28.299999,49.0,3.3
2023,7,7,9.0,0.0,26.6,59.0,2.6
2023,7,7,10.0,0.0,24.9,65.0,2.0
2023,7,7,11.0,0.0,24.200001,69.0,2.8
2023,7,7,12.0,0.0,24.4,68.0,2.5
2023,7,7,13.0,0.0,23.6,71.0,2.5
2023,7,7,14.0,0.0,23.1,74.0,2.2
2023,7,7,15.0,0.0,23.1,74.0,1.8
2023,7,7,16.0,0.0,23.200001,74.0,2.1
2023,7,7,17.0,0.0,23.299999,74.0,2.2
2023,7,7,18.0,0.0,22.1,85.0,1.7
2023,7,7,19.0,0.0,21.799999,90.0,1.3
2023,7,7,20.0,0.0,22.200001,86.0,2.8
2023,7,7,21.0,0.0,22.700001,85.0,2.3
2023,7,7,22.0,0.0,23.1,83.0,2.8
2023,7,7,23.0,0.0,23.799999,81.0,1.9
2023,7,8,0.0,0.0,24.299999,80.0,0.8
2023,7,8,1.0,0.0,25.4,77.0,2.1
2023,7,8,2.0,0.0,26.200001,74.0,2.3
2023,7,8,3.0,0.0,28.4,67.0,1.8
2023,7,8,4.0,0.0,29.6,61.0,3.2
2023,7,8,5.0,0.0,30.4,57.0,2.8
2023,7,8,6.0,0.0,29.4,63.0,2.9
2023,7,8,7.0,0.0,29.6,64.0,2.1
2023,7,8,8.0,0.0,28.799999,68.0,2.0
2023,7,8,9.0,0.0,27.299999,75.0,2.6
2023,7,8,10.0,0.0,26.299999,78.0,2.1
2023,7,8,11.0,0.0,25.5,81.0,1.4
2023,7,8,12.0,0.0,25.299999,82.0,1.2
2023,7,8,13.0,0.0,25.200001,83.0,0.5
2023,7,8,14.0,0.0,25.200001,84.0,2.0
2023,7,8,15.0,0.0,25.1,85.0,2.3
2023,7,8,16.0,0.0,25.299999,84.0,2.2
2023,7,8,17.0,0.0,25.5,83.0,3.5
2023,7,8,18.0,0.0,25.6,83.0,2.3
2023,7,8,19.0,0.0,25.9,81.0,0.9
2023,7,8,20.0,0.0,26.1,80.0,1.1
2023,7,8,21.0,0.0,26.4,79.0,2.1
2023,7,8,22.0,0.0,27.6,74.0,2.8
2023,7,8,23.0,0.0,27.299999,75.0,3.6
2023,7,9,0.0,0.5,27.1,81.0,2.4
2023,7,9,1.0,6.0,22.4,91.0,3.8
2023,7,9,2.0,9.0,22.0,94.0,2.7
2023,7,9,3.0,14.5,21.6,93.0,3.4
2023,7,9,4.0,4.0,22.299999,90.0,3.3
2023,7,9,5.0,0.0,26.200001,79.0,1.3
2023,7,9,6.0,0.0,26.5,72.0,1.3
2023,7,9,7.0,0.0,26.1,76.0,1.5
2023,7,9,8.0,0.0,26.5,75.0,1.2
2023,7,9,9.0,0.0,26.200001,78.0,1.3
2023,7,9,10.0,0.0,26.0,80.0,1.2
2023,7,9,11.0,0.0,25.9,81.0,2.2
2023,7,9,12.0,0.0,25.6,87.0,1.9
2023,7,9,13.0,0.0,25.200001,88.0,3.2
2023,7,9,14.0,0.0,25.0,87.0,2.0
2023,7,9,15.0,0.0,24.6,89.0,2.4
2023,7,9,16.0,0.0,24.6,88.0,0.7
2023,7,9,17.0,0.0,24.6,88.0,1.7
2023,7,9,18.0,0.0,25.1,87.0,0.1
2023,7,9,19.0,0.0,25.200001,87.0,0.5
2023,7,9,20.0,4.0,24.0,92.0,0.5
2023,7,9,21.0,0.0,24.9,91.0,2.0
2023,7,9,22.0,0.0,25.700001,87.0,1.8
2023,7,9,23.0,0.0,26.799999,79.0,3.2
2023,7,10,0.0,0.0,28.0,75.0,2.7
2023,7,10,1.0,0.0,29.1,71.0,2.2
2023,7,10,2.0,0.0,30.200001,63.0,1.2
2023,7,10,3.0,0.0,30.700001,58.0,2.0
2023,7,10,4.0,0.0,31.799999,56.0,2.4
2023,7,10,5.0,0.0,30.6,62.0,3.5
2023,7,10,6.0,0.0,29.9,63.0,3.4
2023,7,10,7.0,0.0,29.4,65.0,2.7
2023,7,10,8.0,0.0,28.1,68.0,2.9
2023,7,10,9.0,0.0,26.5,76.0,2.5
2023,7,10,10.0,0.0,26.0,77.0,1.7
2023,7,10,11.0,0.0,26.1,77.0,1.6
2023,7,10,12.0,0.0,25.700001,78.0,1.0
2023,7,10,13.0,0.0,26.1,78.0,2.0
2023,7,10,14.0,0.0,26.0,78.0,2.1
2023,7,10,15.0,0.0,25.700001,77.0,1.0
2023,7,10,16.0,0.0,25.6,77.0,0.7
2023,7,10,17.0,0.0,25.200001,80.0,0.4
2023,7,10,18.0,0.0,25.6,77.0,2.1
2023,7,10,19.0,0.0,25.9,76.0,0.9
2023,7,10,20.0,0.0,25.9,80.0,2.5
2023,7,10,21.0,0.0,25.4,86.0,2.4
2023,7,10,22.0,0.5,25.1,89.0,1.8
2023,7,10,23.0,4.0,24.1,89.0,3.5
2023,7,11,0.0,1.5,24.6,86.0,0.9
2023,7,11,1.0,0.0,24.9,86.0,1.5
2023,7,11,2.0,0.0,26.0,82.0,1.0
2023,7,11,3.0,1.0,24.5,89.0,2.8
2023,7,11,4.0,3.0,23.700001,93.0,3.2
2023,7,11,5.0,36.0,22.299999,96.0,3.2
2023,7,11,6.0,46.5,22.299999,97.0,4.0
2023,7,11,7.0,1.0,22.0,95.0,2.6
2023,7,11,8.0,3.0,21.700001,93.0,0.9
2023,7,11,9.0,1.0,23.0,93.0,0.2
2023,7,11,10.0,0.0,22.799999,89.0,0.8
2023,7,11,11.0,0.0,22.700001,90.0,1.6
2023,7,11,12.0,0.0,22.5,92.0,0.8
2023,7,11,13.0,0.0,22.9,91.0,0.2
2023,7,11,14.0,0.0,22.799999,94.0,0.5
2023,7,11,15.0,0.5,23.1,95.0,2.4
2023,7,11,16.0,0.0,23.5,95.0,1.2
2023,7,11,17.0,0.0,23.799999,93.0,1.4
2023,7,11,18.0,0.0,23.9,93.0,0.8
2023,7,11,19.0,0.0,24.0,93.0,0.8
2023,7,11,20.0,0.0,24.1,93.0,0.3
2023,7,11,21.0,0.0,24.5,92.0,1.7
2023,7,11,22.0,0.0,25.9,83.0,2.4
2023,7,11,23.0,0.0,27.299999,75.0,1.7
2023,7,12,0.0,0.0,27.1,78.0,2.0
2023,7,12,1.0,0.0,27.1,78.0,1.4
2023,7,12,2.0,0.0,28.9,69.0,2.3
2023,7,12,3.0,0.0,28.5,69.0,2.0
2023,7,12,4.0,0.0,29.5,65.0,2.2
2023,7,12,5.0,0.0,29.5,66.0,2.1
2023,7,12,6.0,0.0,30.1,64.0,1.4
2023,7,12,7.0,0.0,29.299999,66.0,2.4
2023,7,12,8.0,0.0,28.700001,70.0,2.0
2023,7,12,9.0,0.0,28.0,73.0,1.5
2023,7,12,10.0,0.0,27.5,74.0,2.0
2023,7,12,11.0,0.0,27.299999,75.0,1.2
2023,7,12,12.0,0.0,27.0,77.0,1.4
